pair_ID	sentence_A	sentence_B	relatedness_score	entailment_judgment
7054	ピンク色の手袋と茶色のジャケットを身に着けている女の人が雪の中で微笑んでいる	ピンク色の手袋をはめた若いアジア人の女性が雪の中で立っている	3.3	neutral
7056	男性がオレンジジュースを飲みながら歩いている	男性がオレンジジュースをこぼしていて、じっと立っている	3.0	neutral
7058	男性が晴れた日にオレンジジュースを飲みながら歩いている	晴れた日にオレンジジュースを飲みながら歩いている男性は一人もいない	3.7	contradiction
7060	晴れた日にオレンジジュースを飲みながら歩いている男性は一人もいない	男性がオレンジジュースを飲みながら歩いている	3.7	neutral
7061	男性が晴れた日にオレンジジュースを飲みながら歩いている	ある人がオレンジジュースを飲みながら歩いている	4.0	entailment
7063	男性が晴れた日にオレンジジュースを飲みながら歩いている	男性がオレンジジュースを飲みながら歩いている	4.0	entailment
7066	インラインスケートをはいた男性がスケート場でスケートをしている	インラインスケートをはいた男性がスケートのために造られた公園でスケートをしている	4.3	entailment
7070	インラインスケートをはいた男性がスケート場でスケートをしている	芸がローラーブレーダーにより斜面で行われている	2.7	neutral
7074	黒い犬が浅い水の中に立っている	黒い犬が深い水の中で立っている	3.3	neutral
7077	赤い首輪を着けた黒い犬が面白そうに顔を水の中に入れている	黒い犬が浅い水の中に立っている	2.7	neutral
7081	赤い首輪を着けた黒い犬が顔を水の中に入れている	黒い犬が浅い水の中に立っている	2.3	neutral
7082	群衆はフットボールの試合を観ている	フットボールの試合が群衆に観られている	5.0	entailment
7083	群衆はフットボールの試合を観ている	群衆はフットボールの試合を観ていない	4.0	contradiction
7084	群衆はその試合でフットボールを観ている	群衆はフットボールの試合を観ている	4.3	entailment
7085	フットボールをしている人々のグループがフィールドで走っている	フットボール選手のグループがフィールドで走っている	4.0	entailment
7086	フットボール選手のグループがフィールドで走っている	フットボール選手のグループがフィールドでじっと立っている	3.3	neutral
7087	群衆はフットボールの試合を観ている	フットボールをしている人々のグループがフィールドで走っている	1.7	neutral
7090	群衆はフットボールの試合を観ていない	フットボール選手のグループがフィールドで走っている	1.0	neutral
7092	群衆はフットボールの試合を観ている	フットボール選手のグループがフィールドで走っている	1.7	neutral
7094	そのグループの人々が一緒に立っていて、カメラを見ている	一緒に立っていてカメラを見ている人々のグループはいない	4.0	contradiction
7099	一人の東洋人の男性と二人の女性がカメラの方を向いている	そのグループの人々は一緒に立っていて、カメラを見ている	3.7	neutral
7100	一人の東洋人の男性と二人の女性がカメラの方を向いている	一緒に立っていてカメラを見ている人々のグループはいない	2.7	neutral
7101	一人の東洋人の男性と二人の女性がカメラの方を向いている	あるグループの人々が一緒に立っていて、カメラを見ている	3.3	neutral
7103	子供が赤と黄色のおもちゃの自動車の中に座っている	赤と黄色のおもちゃの自動車の中に座っている子供は一人もいない	3.7	contradiction
7104	幼少の女の子がおもちゃの自動車に乗っている	幼少の女の子はおもちゃの自動車に乗っている	5.0	entailment
7105	幼少の女の子がおもちゃの自動車に乗っている	幼少の女の子がおもちゃの自動車から出てきている	3.3	contradiction
7108	幼少の女の子がおもちゃの自動車から出てきている	子供が赤と黄色のおもちゃの自動車の中に座っている	2.7	neutral
7110	子供が赤と黄色で着色されたおもちゃの自動車の中に座っている	幼少の女の子がおもちゃの自動車に乗っている	3.3	neutral
7116	赤い服を着た小さな男の子が地面に跳び降りている	赤い服を着た小さな男の子が空中にジャンプしている	3.3	neutral
7118	赤い服を着た小さな男の子が地面に跳び降りている	赤い服を着た子供がトランポリンの上でジャンプしている	2.7	neutral
7119	赤い服を着た小さな男の子が空中にジャンプしている	赤い服を着た子供がトランポリンの上で危なっかしくジャンプしている	3.3	neutral
7120	赤い服を着た小さな男の子が空中にジャンプしている	トランポリンの上でジャンプしている赤い服を着た子供は一人もいない	2.3	neutral
7121	赤い服を着た子供がトランポリンの上でジャンプしている	赤い服を着た小さな男の子が空中にジャンプしている	3.3	neutral
7123	黒い犬が砂地の上で茶色の犬と遊んでいる	黒い犬が砂地の上で茶色の犬を襲っている	3.3	neutral
7124	茶色の犬と黒い犬が砂地で遊び戯れている	茶色の犬と黒い犬が砂地で遊んでいる	4.7	entailment
7125	茶色の犬と黒い犬が砂地で遊んでいる	砂地で遊んでいる茶色の犬と黒い犬はいない	4.0	contradiction
7126	茶色の犬と黒い犬が砂地で遊び戯れている	黒い犬が砂地の上で茶色の犬と遊んでいる	5.0	entailment
7127	黒い犬が砂地の上で茶色の犬と遊んでいる	砂地で遊んでいる茶色の犬と黒い犬はいない	4.0	contradiction
7133	一人の女性と三人の男性が写真のためにポーズをとっている	女性が写真のために三人の男性に向かってボーズをとっている	3.3	neutral
7138	一人の女性と三人の男性が写真のために動かずにポーズをとっている	三人の男性と一人の女性が写真のために立っている	4.0	entailment
7139	一人の女性と三人の男性が写真を拒絶している	三人の男性と一人の女性が写真のために立っている	3.0	contradiction
